track_id,track_name,track_artist,playlist_genre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,cluster,prob_cluster_0,prob_cluster_1,prob_cluster_2,prob_cluster_3
183Klch3PBWLz2S6zNUVxR,Back In The U.S.S.R. - 2018 Mix,The Beatles,rock,0.51,0.893,9,-9.267,1,0.0342,0.00102,5.85e-05,0.201,0.934,142.657,2,0.008841858897858034,0.002196656272326498,0.9889455359392629,1.5948890552776522e-05
6cqXhzuVIH4Hm2CkF7ZN21,Helicopter,Deerhunter,pop,0.504,0.718,4,-7.202,1,0.039,0.219,0.503,0.257,0.418,73.984,3,0.0,4.0902052543469907e-60,0.0,1.0
0QfYrtWTIrvl282F8KlKis,When You Come Home,Trevor Dahl,pop,0.635,0.891,0,-3.913,1,0.0265,0.00531,8.57e-05,0.0743,0.484,105.0,2,0.01737955142160836,0.001587386495469061,0.9810000672689152,3.299481400728679e-05
5GjnIpUlLGEIYk052ISOw9,This Is What It Feels Like,Armin van Buuren,pop,0.552,0.831,8,-5.217,1,0.0298,0.0391,2.93e-06,0.0632,0.144,129.889,2,0.009611362031662686,0.0005049310595523098,0.9898537373534564,2.9969555328486877e-05
2gApWgkuisXedOcS9Tligs,New Page,INTERSECTION,pop,0.604,0.733,2,-5.788,1,0.0348,0.105,0.0,0.25,0.399,124.885,2,0.04178697424032183,9.173497461283658e-15,0.9581921849933703,2.084076629872266e-05
56BAJvpaWgvr6C4wmc37iU,Imaginaste - Remix,Jhay Cortez,latin,0.854,0.712,1,-5.325,1,0.0945,0.0436,0.0,0.338,0.601,89.975,0,0.6898504596610756,0.00028355259946695666,0.30971525593269955,0.00015073180675795745
3ekZOKyYPanieZuumAFVHb,Layaway,Alexander Lewis,pop,0.809,0.424,1,-8.898,1,0.262,0.0583,0.0,0.109,0.199,137.991,0,0.9998789038282635,1.891457312517234e-27,3.3719480817089455e-18,0.00012109617173642598
7MuIiZuZ0hWZR4nxeVWZUj,Forever Love,Denisha,latin,0.584,0.812,0,-10.263,0,0.0824,0.011,0.382,0.357,0.73,126.22,1,0.0,0.9933520625978546,0.0,0.006647937402145518
1grnSNpTAe14gjtqfArZan,New Girl Now,Honeymoon Suite,rock,0.589,0.768,9,-11.493,1,0.0417,0.104,0.0,0.0897,0.694,109.127,2,0.011732034371067741,8.534516633625719e-15,0.9882567263443339,1.1239284589816326e-05
3oi0jM57drueNianCvO5jI,Never Loved You,Evie Clair,pop,0.486,0.389,4,-7.717,1,0.029,0.691,0.0,0.085,0.0869,127.536,0,0.9993371689877156,0.0,4.358056756536584e-21,0.0006628310122839993
2rBq9rceYqbr4YIqbSLhNg,Down By The River (feat. Emy Perez),Möwe,latin,0.827,0.681,7,-4.905,1,0.0441,0.0341,7.12e-05,0.418,0.603,113.966,0,0.7244496776622396,0.009853684132553636,0.2656082523498424,8.838585536436858e-05
5L4ZajxrtcwHfvhmw42cSb,Ring The Alarm,Jonth,edm,0.648,0.912,1,-3.464,1,0.117,0.0154,0.000215,0.488,0.262,128.111,0,0.9623970241437011,0.023161845431580907,0.014066432968936853,0.00037469745578083604
4prKnlKzzw1O8KoxjqExdR,Looking Like This,Lyre Le Temps,edm,0.74,0.762,5,-5.172,0,0.158,0.0657,0.0,0.182,0.829,115.085,0,0.998330540007867,2.4050227070231587e-10,0.0013074314789595697,0.00036202827267133134
1zzaawknHz9bMofpqN1wVS,OTRO CHEKE,Rels B,rap,0.849,0.521,2,-7.087,1,0.236,0.199,1.28e-06,0.108,0.623,150.017,0,0.9999037676812824,9.620489766524446e-67,3.847162313857615e-14,9.623231867925189e-05
1DLhyRZQq8YRh4waqHMfet,LFT,Quadron,r&b,0.73,0.623,9,-6.5,0,0.0876,0.594,0.000144,0.15,0.873,96.067,0,0.9995762719439332,0.0,4.921387086000326e-14,0.0004237280560175314
3anO2IahAOsmsz9p4Mb8aR,Remedy,Seether,rock,0.548,0.953,8,-4.688,1,0.0934,0.000189,0.00288,0.0432,0.448,127.826,1,6.975299927249966e-18,0.9869477599736113,2.017581805551525e-06,0.013050222444583374
5EAzOhzM3pEnfASMteI0Zo,"Super Sin Capa (Remix) [feat. Secreto El Famoso Bibero, Lirico En La Casa, Musicologo & Bulova]",El Super Nuevo,latin,0.871,0.739,11,-6.956,1,0.0617,0.0314,3.45e-05,0.124,0.303,115.059,2,0.019070954075614047,0.00182305254364487,0.97908218557001,2.3807810731126195e-05
42tFTth2jcF7iSo0RBjfJF,피카부 Peek-A-Boo,Red Velvet,pop,0.839,0.902,1,-3.612,0,0.0536,0.0868,0.00257,0.272,0.639,114.953,3,7.528124038261149e-12,1.1911681620651338e-05,0.003693570429307685,0.9962945178815431
41EyCpjvtietoAXwg56Zjc,Light of the Day,Werner Mill,edm,0.499,0.562,5,-12.492,1,0.0249,0.00431,0.000225,0.083,0.559,104.984,2,0.012098220172132688,0.0005028390390493394,0.9873721291300926,2.6811658725317038e-05
0V9cosR5jWa4fr2koARmhD,Summer Air,ItaloBrothers,pop,0.755,0.751,8,-4.034,1,0.0748,0.0635,0.0,0.0812,0.491,102.002,2,0.017441973465760974,5.798678428544767e-07,0.9825432706150861,1.417605131005151e-05
3APg7fIbVJvIuNEXuK34YS,Send Me Home,Giants' Nest,latin,0.842,0.632,8,-7.091,1,0.066,0.054,0.828,0.103,0.503,100.019,3,0.0,0.16823786128482396,0.0,0.8317621387151767
4BCmdMShfg9uz1WeyXaFae,Sister Golden Hair,America,rock,0.402,0.76,4,-5.332,1,0.0344,0.148,0.000225,0.128,0.714,135.947,2,0.034152761788819305,3.7273067618228524e-29,0.9658050392073231,4.2199003857652554e-05
1IzuuPDzqh3dfKxilHbGYU,8282(Party),twlv,pop,0.832,0.637,1,-4.994,0,0.0568,0.0334,0.0,0.0653,0.722,103.036,2,0.015851491546048604,0.00042796564960719273,0.9837046521615735,1.5890642770651255e-05
30eM8EUY1RvHSAzWoIegml,Soul Holidays,Sounds Of Blackness,r&b,0.6,0.921,6,-4.683,1,0.0713,0.391,2.89e-05,0.169,0.493,95.124,0,0.9993619378027488,8.779067974215431e-201,1.54335341827368e-05,0.0006226286630684881
6oV5zsbz9V2nZ79PYam9yC,Shotta Flow 2,NLE Choppa,rap,0.746,0.527,1,-6.93,1,0.259,0.00388,0.0,0.296,0.392,131.792,0,0.9999140180423348,2.1519255798776135e-22,1.4086877423153405e-18,8.59819576650635e-05
5Xl8hwINbHKEYBHIU0WL1i,Unforgettable (feat. Swae Lee) - Major Lazer Remix,French Montana,edm,0.728,0.676,1,-5.131,0,0.132,0.00692,2.53e-06,0.101,0.307,99.972,0,0.8932390914212792,2.580991146909911e-05,0.10618014542442054,0.0005549532428310201
4J3hR8nrvYijnTjd195KG7,Say Something - The Four Performance,Zhavia Ward,r&b,0.252,0.396,2,-5.332,1,0.0298,0.84,0.0,0.112,0.127,97.609,0,0.9993146637489285,0.0,2.0640339647833684e-34,0.0006853362510717827
5P5efUJoM4Ykh4xG1sZT6F,Santa Baby,Eartha Kitt,r&b,0.722,0.0767,1,-16.467,1,0.0551,0.969,1.48e-06,0.127,0.484,84.854,0,0.9976218325777637,0.0,2.034099864751402e-40,0.0023781674222364715
2AUHVjR5lhg6GcztbGvRkc,Lick It,Valentino Khan,edm,0.798,0.837,4,-2.531,1,0.0582,0.00737,0.121,0.0942,0.662,124.994,1,0.0,0.9930881476875948,0.0,0.0069118523124054735
6RyaV7owmVU6fzEPE17sF1,Que Tire Pa Lante,Daddy Yankee,pop,0.658,0.901,7,-2.814,1,0.0357,0.0478,0.0,0.12,0.708,93.979,2,0.012104253745043956,1.4640750694239278e-05,0.9878673212552064,1.378424905539642e-05
4uJL26cmM5HEiGlqE2YhoE,Toma Bebe - Official Remix,Lenny Tavárez,rap,0.699,0.559,6,-7.002,1,0.0911,0.357,6.8e-06,0.253,0.498,144.989,0,0.9997469907755552,2.5255344343671096e-167,3.9732441881076196e-05,0.00021327678256361488
0NurtsK6qk4qwDfxmfC2YL,The Sacred,$uicideBoy$,rap,0.855,0.621,8,-7.482,1,0.0614,0.173,0.0748,0.0951,0.352,105.054,3,0.0,2.2074312575379908e-32,0.0,1.0
086myS9r57YsLbJpU0TgK9,Why'd You Only Call Me When You're High?,Arctic Monkeys,rock,0.691,0.631,2,-6.478,1,0.0368,0.0483,1.13e-05,0.104,0.8,92.004,2,0.010618190751096886,2.506134069004099e-05,0.9893434430053676,1.3304902845506225e-05
0O0Zk85EZqJ56YUIuQ26wB,Sola,Khea,rap,0.869,0.513,9,-5.579,0,0.0495,0.173,0.0,0.351,0.738,128.012,0,0.7004282038711876,3.892601516173432e-36,0.29945482168967813,0.0001169744391345172
7GsMKEGCSTb0zHqH4qtRN8,Eternamente Amor,Su Presencia,latin,0.667,0.867,11,-5.559,0,0.0466,0.046,0.0,0.0772,0.617,96.948,2,0.009604053403245121,3.273023181362138e-05,0.9903521537741762,1.1062590765087833e-05
3FtYbEfBqAlGO46NUDQSAt,Electric Feel,MGMT,pop,0.763,0.807,1,-3.714,1,0.035,0.0714,0.28,0.348,0.559,103.038,3,0.0,0.005764961677201362,0.0,0.994235038322798
5EYi2rH4LYs6M21ZLOyQTx,Loving Is Easy,Rex Orange County,pop,0.756,0.609,3,-7.927,1,0.0544,0.217,0.00474,0.096,0.537,117.023,3,7.003690585689674e-47,1.2752307193598165e-54,7.414720644655073e-21,1.0
6hYdhO1BF8V03tuF8pADKP,"Or Nah (feat. Wiz Khalifa) - Live at the Village, Los Angeles, CA",Ty Dolla $ign,rap,0.703,0.423,8,-8.589,0,0.0406,0.0385,0.0,0.0476,0.265,121.991,2,0.020839730794373488,2.360848423918189e-05,0.9791125487429988,2.4111978388508143e-05
5yHUArGjDAbBh4rD6Dleuy,Underdog,Still Diligent,r&b,0.567,0.641,0,-9.654,0,0.289,0.0515,0.0,0.0838,0.536,152.045,0,0.9999545491340563,3.446379636036693e-30,1.173432305406188e-22,4.5450865943443924e-05
2KHuxWSwK8fB1zZSL1pECV,I Need Never Get Old,Nathaniel Rateliff & The Night Sweats,rock,0.618,0.74,7,-5.589,1,0.0386,0.00227,0.0408,0.0797,0.809,135.088,1,0.0,0.9921236498166234,0.0,0.007876350183376773
5kJQrSESEFOEnEaLfiUot1,Proud Mary,Creedence Clearwater Revival,rock,0.686,0.605,9,-8.564,0,0.03,0.0352,0.000239,0.0702,0.64,120.682,2,0.011334324307717369,0.00031036913110093226,0.9883401358922983,1.5170668883359315e-05
3qjLlHdGbwDQYKYldJp56p,Since I Don't Have You,Guns N' Roses,rock,0.263,0.648,6,-6.843,1,0.0496,0.485,0.000152,0.137,0.24,69.404,0,0.9997465138008967,8.319182e-317,3.697861856605383e-11,0.0002534861621253847
5SE57ljOIUJ1ybL9U6CuBH,DNA,BTS,pop,0.598,0.775,1,-4.035,0,0.0545,0.022,0.0,0.0677,0.687,129.819,2,0.007557020401886303,0.0016183987621855773,0.9908153898984078,9.190937520330827e-06
1tAoLzNNXRabfHHzSqdk3R,Django Jane,Janelle Monáe,pop,0.763,0.609,11,-6.375,1,0.39,0.513,0.0,0.23,0.287,102.525,0,0.999968539069112,0.0,1.5161414187383035e-58,3.146093088810056e-05
3z0XmdhO5r7axDegF8CgCU,Wahre Liebe,Agonoize,pop,0.721,0.939,7,-6.159,1,0.121,0.0722,0.0024,0.214,0.446,134.974,3,4.121397984904244e-10,6.399182392792398e-05,0.006854840006740248,0.9930811677571928
3WDIhWoRWVcaHdRwMEHkkS,Mama (feat. Ellie Goulding),Clean Bandit,pop,0.737,0.714,1,-6.138,0,0.0367,0.225,3.79e-06,0.267,0.608,102.046,0,0.6393987851892348,2.5103396763270498e-62,0.3604081565367589,0.0001930582740063995
2VZ2N0hfF1XQIPEhot4BXq,Smile Again,Green Assassin Dollar,rap,0.753,0.443,8,-9.697,1,0.448,0.948,0.67,0.313,0.73,83.047,3,0.0,0.0,0.0,1.0
4PREkXFb8YawThmhZICrXR,Riders on the Storm - New Stereo Mix,The Doors,rock,0.547,0.543,11,-16.041,0,0.0342,0.507,0.136,0.241,0.595,104.828,3,0.0,0.0,0.0,1.0
1iRvhKiXRElIH2Uf4gd95P,Dueles,Jesse & Joy,latin,0.531,0.834,2,-3.944,1,0.052,0.277,0.0,0.131,0.526,142.026,0,0.9244985151763628,2.743143275262537e-100,0.07490872013350572,0.0005927646901314189
4UxD6L5uah5Dvzs5kQwThG,Cuando Baila Reggaeton,Tego Calderon,latin,0.848,0.801,10,-6.821,1,0.102,0.562,1.11e-05,0.0624,0.908,95.027,0,0.9995423889595044,0.0,3.584682928278553e-12,0.0004576110369105659
3uotsVdKcolpIxr0WHnaPe,Mariposas,Belanova,pop,0.651,0.976,10,-4.078,1,0.0412,0.481,0.456,0.354,0.685,134.997,3,0.0,1.13274929505593e-307,0.0,1.0
2eLDUK7EkpENZkDL9O5yhz,at least i look cool,Sasha Sloan,pop,0.828,0.349,6,-9.96,0,0.17,0.647,1.57e-05,0.105,0.282,130.074,0,0.9995464321345424,0.0,1.1021026885536858e-22,0.00045356786545794065
03jdl5GTBhKsgB1Yw8mVPh,In Between,Beartooth,rock,0.462,0.972,7,-2.642,0,0.138,0.00285,0.0,0.666,0.449,128.092,0,0.9991471341290947,0.0007834153989014857,3.073077036457878e-07,6.914316429998631e-05
2YhAlfB2WvSGyRxF2JC1Sw,Balsero,Tony Avila,r&b,0.825,0.512,7,-11.777,1,0.0919,0.526,0.0,0.0862,0.943,90.041,0,0.9994127344747376,0.0,5.010411220693764e-10,0.0005872650242214027
0EGZZ4mm5BTBrHspq3cODC,Lungs,Tazdied,rap,0.401,0.389,2,-13.995,0,0.169,0.233,0.0,0.115,0.139,178.217,0,0.9997714706379935,4.7946787471224884e-85,1.3739784034987088e-08,0.00022851562222224383
6AyvMqZpBNwxn1bG99as1v,Black Flag Army,HELLYEAH,rock,0.542,0.987,7,-3.673,1,0.102,0.000925,0.0,0.115,0.27,139.962,2,0.015047114502854623,0.0030649345453200474,0.9818417419253649,4.620902646063735e-05
5I1K6LJMvIdV5kpHS8tMkr,Grow Up,Bolier,latin,0.823,0.7,11,-6.588,0,0.077,0.0733,6.3e-05,0.685,0.537,123.05,0,0.9999899077262705,4.514995743072998e-07,1.213670384963652e-06,8.427103769841216e-06
2cGxRwrMyEAp8dEbuZaVv6,Instant Crush,Daft Punk,pop,0.775,0.585,10,-9.516,0,0.0271,0.0422,0.619,0.077,0.518,109.942,1,0.0,0.8095168399364701,0.0,0.1904831600635306
2e9EZ2V5QGGZPMJacO3y0Y,Grove St. Party (feat. Kebo Gotti),Waka Flocka Flame,rap,0.705,0.702,0,-4.783,0,0.108,0.138,0.0,0.364,0.771,140.059,0,0.9520162126059847,2.961155994701103e-25,0.047795979308669634,0.00018780808534562282
2Zu0RM1e8qBQDfVIm072ki,Jagodzianki (prod.by Abel de Jong),Malik Montana,rap,0.957,0.664,9,-10.458,0,0.283,0.295,2.41e-06,0.217,0.805,126.986,0,0.999914172160393,1.0881166826217108e-133,3.2946213831654216e-23,8.582783960714962e-05
6QprbmHDb3yVNVTwlmaTkS,Blackout,Tritonal,edm,0.529,0.739,7,-2.62,0,0.0301,0.233,0.000815,0.112,0.183,141.889,2,0.25469960397974184,1.685219599532324e-69,0.741839510134938,0.003460885885320172
6qdcVdo3mz4KUqEB5Vi9nn,Let Me Hear You Scream - Original Mix,Hard Rock Sofa,edm,0.552,0.984,6,-1.79,1,0.0439,0.00081,0.669,0.507,0.321,127.958,1,0.0,0.99900290336811,0.0,0.0009970966318903912
0b9oOr2ZgvyQu88wzixux9,This Is America,Childish Gambino,pop,0.854,0.463,5,-6.159,1,0.137,0.117,0.0,0.354,0.549,120.024,0,0.9996210012536173,6.87978247419728e-21,0.00022900923471788327,0.00014998951166470185
3fmBFzP5khfnH8cyU6BAgl,The Court of the Crimson King,Steve Hackett,rock,0.267,0.387,4,-10.316,0,0.0372,0.0439,0.00697,0.742,0.0782,135.26,1,4.529791617923083e-103,0.6342091349008885,2.3327403047613503e-57,0.36579086509911124
3KcSwX6pyUnfJ0YZlcJE7d,Pop Boy (feat. Aitch),Stormzy,rap,0.798,0.815,11,-3.322,1,0.323,0.0267,0.0,0.342,0.732,109.83,0,0.9999679212348043,1.035360273317994e-31,5.6741286917651886e-30,3.2078765195699555e-05
7qozat5jqKmwgs7kLo2NWh,Amor de Verdad,Dama,latin,0.818,0.68,7,-5.175,1,0.101,0.24,0.000202,0.149,0.69,132.962,0,0.8310859252881758,2.322326941504563e-73,0.16857662256987588,0.0003374521419484169
23trPalTVGb4H4CzyHrQ9W,Born and Raised In Compton,DJ Quik,rap,0.733,0.442,10,-14.498,0,0.37,0.0239,0.0,0.133,0.86,181.634,0,0.9999867296212592,4.649881670292979e-50,8.447810914515287e-43,1.3270378741602928e-05
1srFoNCknHTaIU1s4sStxy,Say Less,Lisi,rap,0.921,0.428,6,-13.323,0,0.373,0.168,0.000339,0.163,0.51,139.952,0,0.9999769710818581,4.699605114576692e-83,4.062129175228479e-43,2.3028918141434453e-05
11OyQRCOBtmQqD3Nq3UtMq,I Want Your Love,Dez Money,rock,0.543,0.818,5,-6.452,0,0.0464,0.00761,0.0115,0.0961,0.334,124.979,1,4.8490473592990054e-297,0.9963092639185855,9.261750188543014e-146,0.0036907360814141797
1Hy0m0aaG67ttQZoytmKd8,The Vengeance,Black Veil Brides,rock,0.382,0.94,8,-6.105,0,0.0682,1.05e-05,0.293,0.349,0.356,145.987,1,0.0,0.9982917070605272,0.0,0.0017082929394724386
0QQuVktDgYFDK9rNZAkS4S,Catacombs,Unaverage Gang,rap,0.611,0.618,7,-9.413,0,0.0896,0.212,0.316,0.221,0.12,109.959,3,0.0,6.949137022171523e-56,0.0,1.0
4w1lzcaoZ1IC2K5TwjalRP,A Thousand Miles,Vanessa Carlton,pop,0.56,0.825,11,-3.862,1,0.0379,0.323,0.0,0.161,0.268,94.931,0,0.9953883653431325,5.0713230213251843e-135,0.0038089904641418703,0.0008026441927252811
2wOVXsIRIoniqipE9I5ZVx,Only Want You - Sam Feldt Remix,Rita Ora,pop,0.578,0.786,9,-4.665,1,0.13,0.232,0.000106,0.122,0.347,105.945,0,0.9964192055595852,1.6770869762278034e-72,0.0031231282596014317,0.0004576661808132143
0k1hbeZodoEw34FAdbh8xM,Brujeria,El Gran Combo De Puerto Rico,latin,0.795,0.623,7,-5.375,1,0.0461,0.565,1.09e-05,0.062,0.96,93.03,0,0.9994090882299249,0.0,5.953463088345738e-11,0.0005909117105401686
1Rxi6eitNnS37jl4dlAscO,Butterfly - Remix,India.Arie,r&b,0.793,0.504,11,-8.838,0,0.154,0.101,0.00014,0.146,0.453,81.182,0,0.999611094781953,3.5519979479885318e-19,0.0001264252402140442,0.0002624799778329235
4faQPCxOllqodjw02kmRAu,Conteo - Fast And The Furious: Tokyo Drift Version,Don Omar,latin,0.824,0.645,7,-7.314,0,0.214,0.221,0.0,0.281,0.322,93.0,0,0.9998325201767253,3.4823940484383736e-73,2.8865446000629136e-12,0.00016747982038812953
75uMCtWUBM6OnmqKSG3WGD,Uśmiech,Siles,rap,0.705,0.622,5,-5.363,0,0.0764,0.0543,0.0,0.33,0.147,149.968,2,0.22825429931175162,5.848370675251755e-06,0.7716783527504634,6.149956710990347e-05
0qaxZEuCk8w5gl3yMeeCHj,Sin Maquillaje,El Nene la Amenazzy,latin,0.731,0.734,10,-5.137,1,0.0735,0.362,2.31e-06,0.135,0.748,168.131,0,0.99941528392936,6.0766623036146465e-173,0.00030249644811360484,0.0002822196225265158
6RewYu2hTmEuiSRSGUTPH5,Over And Over,Sylvester,edm,0.481,0.632,11,-8.17,1,0.0342,0.0108,0.000602,0.11,0.937,131.418,2,0.0023914976960569094,0.008305594966569275,0.9892543533380378,4.855399933589712e-05
6OgWHP8rRXiq7VMaryVaVo,Sonnet,The Verve,rock,0.433,0.725,0,-7.296,1,0.0244,0.12,4.34e-05,0.225,0.376,89.059,2,0.06543485039633809,7.808377826310022e-20,0.9345299750086962,3.517459496583608e-05
5WOLZP8KrXiupBjG1SSN5U,Love Me Now - Dave Audé Remix Radio Edit,John Legend,edm,0.595,0.841,8,-4.24,1,0.0796,0.0322,0.0,0.0847,0.761,124.973,2,0.013038165578130966,0.0004863757664675064,0.9864613107460574,1.414790934415293e-05
0ADG9OgdVTL7fgREP75BrZ,Ain't My Fault,Zara Larsson,pop,0.576,0.782,6,-4.825,0,0.0296,0.00778,0.0,0.285,0.355,141.153,2,0.044098880063544524,0.003991195547506909,0.9518850878139685,2.4836574979989416e-05
0s5ibKUNbISHnrBrx1o2nF,Too Far Gone,Lost Kings,pop,0.619,0.833,7,-4.941,1,0.0366,0.0122,0.0,0.24,0.527,93.01,2,0.022349553895271646,0.0009170480597433372,0.9767181656815849,1.5232363400138482e-05
5sfXJ86Ltiw0IGoNIkiEZa,You Are the Light - Edit,Hot Since 82,edm,0.628,0.751,10,-9.634,0,0.0396,0.000173,0.768,0.0622,0.507,124.002,1,0.0,0.9974144689814795,0.0,0.002585531018520465
4lL4xJcnGCLl7JbW3nSP26,Umikaze Tsushin (海風通信),オメガトライブ,rock,0.665,0.696,0,-5.602,1,0.0268,0.177,1.33e-05,0.033,0.508,126.476,2,0.130784669014412,2.848898290906229e-39,0.8691160265627071,9.930442288098919e-05
0DiDStADDVh3SvAsoJAFMk,Only Human,Jonas Brothers,latin,0.795,0.496,0,-5.883,1,0.0722,0.108,0.0,0.0645,0.874,94.01,2,0.041314480411179653,2.802082229068695e-15,0.95862731306759,5.820652122738084e-05
4LCOHlJqbILfOrYvAdgJbs,불타오르네 FIRE,BTS,edm,0.428,0.708,10,-3.551,0,0.168,0.00262,0.0,0.121,0.552,199.827,0,0.9996056040600663,8.969128290518846e-10,0.0002324990814999278,0.00016189596152055448
3je88Q4OvTqIx7BFRFYvRA,Phases,PRETTYMUCH,pop,0.77,0.636,11,-6.724,0,0.131,0.169,0.0,0.0676,0.492,105.93,0,0.9709197294969519,3.51905359438906e-38,0.02872410782767118,0.00035616267537707077
6ft9rLShV7VnIwoq5AmsEF,Time Chakda,Kambi,rap,0.701,0.751,8,-2.317,0,0.0589,0.488,0.0,0.38,0.684,83.948,0,0.9998578273961101,1.89170435823765e-310,1.0651500498316948e-10,0.00014217249737496568
63OC8cNa4ZnFB3bbvbWCOc,Black Mambo,Glass Animals,pop,0.675,0.409,0,-10.707,0,0.0423,0.294,0.000596,0.119,0.308,79.954,0,0.887498810229332,1.5705533596900276e-108,0.11096433921024981,0.0015368505604178239
5yrucjkvhw5RaNZHCA3rf1,Jumping Jack,Justin Mylo,edm,0.731,0.937,5,-5.2,0,0.0504,0.00835,0.761,0.148,0.171,128.019,1,0.0,0.9993094323567211,0.0,0.0006905676432786475
4K53DzHITLFIRVu7aHYLHn,Pushem Up,Mugsy Moscato,r&b,0.599,0.794,1,-7.509,1,0.439,0.0685,0.0,0.245,0.931,192.484,0,0.9999974551421981,3.834962094845737e-69,3.873120345618226e-59,2.5448578027092355e-06
2cfiCd7LzgpeJ2WO0Bu0Pd,Paradise,UNOMAS,latin,0.863,0.691,9,-6.456,1,0.114,0.0943,0.000986,0.394,0.791,119.993,0,0.7740531185762748,2.5318286336574313e-10,0.21402288818752743,0.011923992983014692
4pmc2AxSEq6g7hPVlJCPyP,"Jumpin', Jumpin'",Destiny's Child,r&b,0.771,0.685,1,-4.639,1,0.0567,0.00543,0.00157,0.0537,0.683,88.997,2,2.6471868630472524e-05,0.08743450756192311,0.9083301578498155,0.004208862719630853
1f2V8U1BiWaC9aJWmpOARe,By the Way,Red Hot Chili Peppers,rock,0.451,0.97,0,-4.938,1,0.107,0.0264,0.00355,0.102,0.198,122.444,1,1.611275687979226e-26,0.8706840723874932,2.896142827488167e-10,0.12931592732289218
2vA4zCYKpNYZWQfK92sT6N,4EVER!,LANY,pop,0.729,0.754,0,-5.063,1,0.0322,0.03,0.000757,0.234,0.627,105.987,2,0.007041135882490747,0.003097752088078432,0.9898119459267875,4.916610264350749e-05
2p5pUs6LU2GZNVb9FCNtar,Homies & Thuggs,Scarface,rap,0.653,0.525,2,-11.886,1,0.232,0.00934,0.0,0.074,0.475,82.992,0,0.9998880015431356,9.458183866542186e-21,3.633365907931195e-15,0.0001119984568609536
6aNdjlgzu6bJeRBFFXiVNu,What You Did (feat. Ella Mai),Mahalia,r&b,0.734,0.511,0,-4.905,0,0.0592,0.148,0.0,0.29,0.727,124.995,2,0.2662640425461041,2.9602439558182575e-27,0.7336451459590094,9.081149488663538e-05
6WCggwf8lwufz9ZoIVggJn,Hol'mir dein Cousin,Zuna,rap,0.837,0.692,10,-2.949,0,0.239,0.142,6.29e-06,0.103,0.346,126.016,0,0.9998165596878893,9.201143513523496e-40,6.514560231832507e-13,0.00018344031145931121
3uPfVXcjnpOjyzI3jb3js4,Fly,Sugar Ray,rock,0.835,0.648,1,-8.15,1,0.0488,0.0202,0.225,0.308,0.674,99.701,1,0.0,0.9890940955482277,0.0,0.01090590445177238
6ts0IMQShgewfRUrz3ck9W,"Mood Swings (Remix) [feat. Youngn Lipz, Creed Tha Kid & Day1]",A Boogie Wit da Hoodie,rap,0.894,0.545,4,-5.819,0,0.134,0.295,0.0,0.05,0.798,120.047,0,0.9993514712867212,9.89819351236018e-113,0.0002676105846144325,0.0003809181286643715
1mC7u32zemMLC1mVOU02Pm,U Send Me Swingin',Mint Condition,r&b,0.608,0.569,6,-5.835,0,0.0283,0.123,0.0,0.151,0.346,72.076,2,0.04407954226092724,2.0528470713744158e-20,0.9558979527239448,2.250501512783067e-05
2rwmKpWW6o6anOhvcyiJOw,Nothin' But The Cavi Hit,Mack 10,rap,0.852,0.741,1,-5.435,0,0.135,0.0247,0.00106,0.0974,0.534,97.894,2,0.2753271943044678,0.002692496305517813,0.6963450067253026,0.02563530266471163
4Z9WGxCeroZeuyW3kEwz8N,Hasta Las 6,Kodigo,rap,0.681,0.454,7,-10.052,1,0.0739,0.197,3.36e-06,0.106,0.12,139.923,2,0.3564742081245869,1.0896783236262119e-50,0.6433257098751848,0.00020008200022834704
5qmJFc7evOiC32P4gHc58F,Волчата,Yarmak,rap,0.864,0.507,11,-10.726,0,0.209,0.224,0.0,0.0942,0.198,116.978,0,0.9997219259866935,5.378706169703588e-75,1.0816315374964136e-10,0.0002780739051433765
2dPpQv8sCPeEaA4oz7ZjQC,Blame It on the Rain,Milli Vanilli,r&b,0.758,0.827,4,-6.151,0,0.0774,0.00328,0.000165,0.0951,0.506,97.515,2,0.020979997367069462,0.0007533815308021849,0.9782438898393012,2.2731262827130254e-05
2Pr1nZpt8A8WP7QYpyq6L3,Wildflowers,Tom Petty,rock,0.537,0.315,5,-13.79,1,0.0271,0.588,2.29e-05,0.206,0.575,86.813,0,0.999463451907673,0.0,1.6941460351852588e-14,0.0005365480923102445
7c4iU5qYbzvhcuyKCTHyFt,Portland,Zoology,r&b,0.772,0.358,6,-15.392,0,0.17,0.0133,0.0,0.145,0.489,112.014,0,0.9995285372212698,6.601581331629402e-12,8.644367052341222e-07,0.0004705983354231758
2MwCQtdvtZGbW2Iu92FfFv,Shoot to Thrill,Halestorm,rock,0.654,0.919,2,-4.437,1,0.0563,0.00183,0.0567,0.203,0.524,140.007,1,0.0,0.9933777628975694,0.0,0.006622237102430808
7ySbfLwdCwl1EM0zNCJZ38,One Sweet Day,Mariah Carey,r&b,0.569,0.495,1,-8.964,1,0.03,0.353,0.0,0.0839,0.302,128.228,0,0.9987791807890881,7.083895187680641e-162,0.0007166925042379263,0.0005041267066739851
3lN8PP6R2IxbLP05QpYXng,Born To Be Wild - Single Version,Steppenwolf,rock,0.439,0.734,2,-12.168,1,0.097,0.262,0.333,0.244,0.54,145.703,3,0.0,1.9523751761729326e-90,0.0,1.0
