track_id,track_name,track_artist,playlist_genre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo
2zgy1SnyfzoyyG7De9zT19,So Get Up - Pelari Remix,Cosmic Gate,edm,0.669,0.69,5,-5.825,0,0.0396,0.00316,0.708,0.422,0.136,128.003
2e3fohSwZ9nU6Q2tks0fFz,Mentirosa,Rafaga,latin,0.635,0.823,5,-4.54,0,0.102,0.0833,0.000377,0.157,0.821,200.943
7IXa9vNBLDwqXnZ6gG7h0r,Tourist In Paradise,The Rippingtons,rock,0.605,0.79,7,-6.666,0,0.0288,0.124,0.844,0.162,0.692,114.055
5Vl942khIH8hhWQRT6dBMn,Be Mine,DeejaVu,edm,0.649,0.811,4,-8.166,0,0.254,0.0857,0.00739,0.519,0.265,128.052
4CgPVfwTK9tumDysON9yXr,Fool for the Last Time,SRTW,latin,0.782,0.678,6,-5.341,0,0.0781,0.573,0.000182,0.422,0.41,117.033
7ACCDmXvdV7alpC7Cb0ush,Vermin,dolorifics,pop,0.682,0.753,9,-6.725,0,0.0287,5.81e-05,1.7e-06,0.194,0.929,120.038
6YnUxW8CtOnI6mp3oh61Gr,April Sun In Cuba,Dragon,rock,0.743,0.779,1,-6.076,1,0.0325,0.232,2.07e-06,0.058,0.749,118.746
1Vbi3VW07BwaMruQiUIQpL,I'm Heavy,LOOPERS,edm,0.728,0.858,5,-4.523,1,0.107,0.00149,0.143,0.0759,0.553,129.996
4BtiijJvd3nza8ccIStW7D,Spite (Dawn Edit),Morgin Madison,edm,0.747,0.878,1,-6.864,1,0.257,0.00478,0.0952,0.374,0.734,123.059
11BHx1QpCJVGKLQZiRB7xk,XOXO (feat. Ina),Laidback Luke,edm,0.517,0.84,9,-4.688,1,0.0725,0.00412,2.41e-05,0.342,0.391,149.935
1wcoDQxo1D3cUVS0JdCeWQ,With You,Tyler Shaw,pop,0.728,0.562,2,-6.207,1,0.066,0.562,0.0,0.104,0.447,98.044
49rlL3YVFGFr5woYWwKjOk,Summer Feelings,Onda Norte,latin,0.685,0.667,11,-7.17,0,0.0314,0.0234,0.757,0.254,0.326,99.995
68J8vrLOTrUUOzaPLtWOHi,Satisfaction - RL Grime Remix,Benny Benassi,rap,0.783,0.999,11,-1.876,1,0.268,0.129,0.446,0.306,0.132,145.02
04EMkFMFkTaxWciZvxjkVT,Fvck Luv,Duki,rap,0.716,0.74,4,-6.851,0,0.0757,0.59,0.000145,0.15,0.453,157.094
1VynpqrTbP74RZVIFeKFcJ,Hands To Myself - Fareoh Remix,Selena Gomez,edm,0.702,0.736,8,-3.937,1,0.0338,0.000645,0.0299,0.263,0.0851,111.013
4DvhkX2ic4zWkQeWMwQ2qf,Like A G6,Far East Movement,pop,0.435,0.837,3,-8.126,1,0.449,0.00676,0.0,0.117,0.778,124.913
1ox2Drazo4RGeEEA2COaOL,Policeman - Radio Edit,Eva Simons,pop,0.643,0.955,6,-1.586,1,0.134,0.0515,1.13e-06,0.328,0.881,104.709
4YJHaGo3uS2LqLjNz0ubTQ,Don't Know What It Means,Tedeschi Trucks Band,rock,0.644,0.623,11,-9.209,0,0.0358,0.409,0.015,0.378,0.777,91.661
3ttzGcgmxvD8iGyb3NEZVr,Scentless Apprentice,Nirvana,rock,0.32,0.833,1,-8.498,1,0.0478,1.4e-06,0.123,0.14,0.573,169.226
1opUrXqkqw5j0LnEkG1Uua,Another Love,Marco McKinnis,r&b,0.521,0.477,11,-8.585,1,0.105,0.448,0.0,0.109,0.127,139.561
5WFgOLufm9ZVXwVhFy6OoJ,"Polimá Westcoast: Bzrp Music Sessions, Vol. 19",Bizarrap,rap,0.933,0.414,1,-7.997,1,0.118,0.23,1.84e-05,0.28,0.447,119.965
5YXr4AGfUQpLSxtFSsKUh6,Map of the Problematique,Muse,rock,0.493,0.959,8,-3.613,1,0.0414,0.000386,0.118,0.254,0.703,125.04
2o2of897dC5i2mVKl69UNZ,"Shit, Damn, Motherfucker",D'Angelo,r&b,0.803,0.236,7,-12.599,1,0.0994,0.343,0.598,0.0682,0.567,80.974
3FGiFUJRRp5RGikVrs6kig,Underdog,Alicia Keys,latin,0.655,0.722,0,-4.726,0,0.048,0.556,0.0,0.133,0.298,90.099
1IUWIwZrxpyktrxGqI7FN7,Navigator,MOONZz,pop,0.553,0.842,3,-4.832,1,0.0916,0.252,7.17e-05,0.121,0.415,171.983
26yRRQ1l9J2jhrCrPp3R1g,Breaking The Law,Motörhead,rock,0.337,0.951,1,-5.032,1,0.0653,0.013,2.53e-05,0.113,0.53,165.971
5VUR4MhJWAbp2ZHtSDvwJ7,Se Me Perdio La Cadenita,La Sonora Dinamita,latin,0.532,0.682,9,-8.79,1,0.0495,0.0253,0.0,0.0822,0.715,96.341
5JCi3pyggvk4B0yd0BK3ow,Stay High - Habits Remix,Tove Lo,rap,0.736,0.677,4,-7.036,0,0.0352,0.00114,0.844,0.0949,0.0747,121.01
0lYS1tJg3r6ATe9bRPB0Hu,A Year Without Rain,Selena Gomez & The Scene,pop,0.627,0.81,2,-5.296,0,0.0431,0.0125,3.09e-05,0.111,0.409,119.98
0BnZQnXONdXE0YoAPtHcrt,The End of the River,オメガトライブ,rock,0.492,0.393,10,-8.907,1,0.0253,0.544,7.83e-06,0.136,0.154,73.885
2DM9JVZY1Kl2bvxWE2ifqE,#Twerkit,Busta Rhymes,rap,0.584,0.917,6,-4.326,0,0.49,0.152,4.61e-06,0.442,0.652,149.704
0OwLUCSkDeiTHKhsXRtyCT,Nothing Breaks Like a Heart,Frank Carter & The Rattlesnakes,rock,0.541,0.771,7,-4.31,0,0.055,0.0213,0.0,0.261,0.325,118.008
5uE5KDA3GhXPqhH6tlxrZc,Notice Me,JoJo2amazing,r&b,0.449,0.587,9,-11.04,0,0.308,0.454,0.0,0.242,0.375,136.577
5tMECisT5YNddeDfSHx1Db,Promise - David Ezra Remix,Indigo Blue,edm,0.753,0.718,4,-4.376,1,0.0477,0.0363,0.0,0.116,0.426,107.982
66lOpKgTyFjOrac4S1s94g,Rebel Rebel - 1999 Remaster,David Bowie,rock,0.676,0.92,9,-7.96,1,0.0435,0.00101,8.65e-06,0.248,0.624,126.341
4ghmwqS5ipMJjmiJwKsugt,Down Under,Love Canon,r&b,0.818,0.548,11,-8.884,0,0.0352,0.513,0.00922,0.0588,0.629,104.978
7uj8AUQSUg8ZAzabYLwt8f,MONEYHONEYDRIP,Jamule,rap,0.768,0.519,0,-9.313,0,0.202,0.451,0.00303,0.102,0.515,171.899
4Z1t1aMRif8ES212kTN8H2,Whole Heart,Gryffin,pop,0.501,0.648,9,-7.173,1,0.0696,0.028,1.26e-05,0.153,0.191,163.834
6CUTYJQKcDwcQ63EulINUo,Officially Missing You,Tamia,r&b,0.476,0.407,4,-9.239,0,0.0368,0.247,0.0,0.144,0.226,178.258
5fSVerSB7TpXkUF9BxTUcP,Some Like It Hot - 2005 Remaster,The Power Station,rock,0.732,0.893,2,-8.355,1,0.0488,0.0816,2.05e-05,0.0783,0.654,125.487
7ycU5Bxfn2fIZjXJypfdRM,Hard Times,Baby Huey & The Baby Sitters,r&b,0.662,0.909,9,-5.817,0,0.057,0.372,5.78e-05,0.0841,0.714,91.453
7FVFloQe45NEVyt7VmntKz,We Want Love,Snacks,r&b,0.932,0.489,1,-9.039,0,0.49,0.0893,1.92e-05,0.062,0.726,112.12
72gv4zhNvRVdQA0eOenCal,Symphony (feat. Zara Larsson),Clean Bandit,pop,0.715,0.605,0,-5.128,0,0.0428,0.239,1.41e-05,0.189,0.454,122.956
6dfXwa0dI1sBm4CIePuOYM,Levels,Avicii,edm,0.601,0.834,1,-6.573,0,0.0358,0.0295,0.888,0.34,0.352,125.991
4rtiQE5Yo2gC8kW91VCoXi,Tired,Adele,pop,0.803,0.673,11,-6.338,1,0.047,0.191,0.000646,0.0953,0.552,96.997
53v6w87pm4hVFwC7GlT2JI,Holiday,Rockie Fresh,rap,0.769,0.784,4,-4.589,0,0.166,0.121,0.0,0.0855,0.682,155.024
3SJHOdE8dLHAW1cK0REIWS,I Don't Kiss the Air - Giorgio Gee Remix,Monaco Trash Machine,edm,0.694,0.815,6,-4.554,0,0.103,0.00845,0.2,0.502,0.515,122.992
2ZHSpSskzs566yYbUGegyX,Bedroom Floor - Cash Cash Remix,Liam Payne,edm,0.633,0.866,5,-3.165,0,0.0826,0.0643,0.0,0.345,0.372,122.067
296Gigd8C1sX7RgfCK4YgV,Mork,The Bloody Beetroots,edm,0.637,0.992,7,-2.356,1,0.137,0.00368,0.257,0.139,0.317,125.959
6LISuoA3ejKIjbfgFdVYoe,G+O,WHYLO,pop,0.594,0.592,6,-9.123,1,0.0778,0.0871,1.85e-06,0.12,0.358,170.12
17b1GpKUrevAQuhmS9koTh,Kandi,One Eskimo,r&b,0.586,0.717,3,-6.512,1,0.0434,0.566,0.0,0.0994,0.432,179.955
133G9W0ZHEi5TfZTWTYXGP,I Don't Know Why - Danny Avila Remix,Gavin James,latin,0.578,0.768,6,-4.163,1,0.0443,0.105,0.0,0.236,0.347,101.907
5PgZLD24ykS6AsMM8ZKKLo,This Is Not About Us,BANKS,pop,0.691,0.841,10,-4.832,0,0.0633,0.0275,0.000252,0.232,0.403,100.045
1FaciX3yUadh5ttQSXQB0S,Girl I Got My Eyes On You,Today,r&b,0.729,0.627,0,-8.234,1,0.0489,0.0209,1.07e-05,0.339,0.732,104.218
28PYfxxCkNec7BhDuOiuNt,Timmy Turner,Doc Thor,rap,0.786,0.575,9,-11.093,0,0.43,0.216,0.0,0.123,0.53,134.023
41ksghOPftN3m8UBPiM8Eu,Shambo,NAEMS,edm,0.535,0.99,6,-1.338,0,0.104,0.0645,0.779,0.155,0.0852,140.041
5h1ujfTQFhPyfdb39bOd27,Cover Girls,Hitimpulse,edm,0.562,0.472,7,-8.188,0,0.121,0.037,0.000108,0.385,0.273,149.96
1fXKStjVOTmBEwjAnFSNkc,Enamórate De Alguien Más,Morat,latin,0.592,0.643,11,-5.608,1,0.0321,0.466,0.0,0.315,0.579,145.979
4bItHSfKpxbbVnbqHBwuqJ,Do Jeito Que Você Quiser,Fe Ribeiro,rap,0.901,0.502,11,-9.093,1,0.182,0.177,0.0,0.0963,0.744,130.053
0uQN3WSDQIRXHlAe7odEri,Ahondar en Ti,Javiera Mena,pop,0.746,0.615,9,-6.325,0,0.0283,0.208,0.0107,0.0752,0.8,93.003
2uPXJFmzjIhhc0EdrfC8P5,Не х*й делать,N1NT3ND0,rap,0.848,0.473,4,-8.247,0,0.199,0.581,0.015,0.0787,0.757,159.983
1xkd8oRmbKHFp8CmvotHaE,Worth it,MALIYA,r&b,0.573,0.788,0,-5.923,1,0.0871,0.0013,0.0,0.292,0.235,96.879
6u9cWDkxbTXaqf4GZP5MHh,Falling Short,Låpsley,pop,0.689,0.403,9,-9.099,0,0.0405,0.752,1.89e-05,0.12,0.124,124.548
7pCOQEjSzfBAswhwEusLh1,Fractures - Trivecta Remix,ILLENIUM,edm,0.471,0.851,4,-4.621,1,0.244,0.0119,0.00231,0.128,0.196,160.017
6UqRGwjwYL0stXbaodTxwo,Seve - Radio Edit,Tez Cadey,pop,0.74,0.831,5,-7.321,1,0.0456,0.444,0.00304,0.0769,0.448,121.034
1itdjHXFxPQUje5AsI5e9P,Hände hoch,Baba Saad,rap,0.609,0.613,1,-6.662,1,0.384,0.145,0.0,0.383,0.498,91.113
7EWx4sRu7PQJHAFD1Re9RD,1412,Afluen,rap,0.914,0.245,4,-9.504,0,0.411,0.303,0.482,0.107,0.648,87.992
4Cg05r39aFjzN1UN9jTK4O,Ruthless For Life,MC Ren,rap,0.778,0.867,1,-6.586,1,0.256,0.171,0.0,0.13,0.547,94.978
15B7kFheVr038CVWanmOY2,Reach For Tonight,Div Eadie,edm,0.551,0.718,2,-3.412,0,0.0316,0.495,0.0,0.685,0.224,128.045
0cLFOTlDp9lJOfBxPyHbYC,Mama Dejame Fumar,Asilo 38,rap,0.836,0.614,7,-10.925,1,0.2,0.468,0.0,0.28,0.927,93.283
3C0uXzWyIg8d6WBrBviGKc,We Go Home,The Avener,pop,0.8,0.634,1,-6.353,1,0.0551,0.261,0.0116,0.115,0.657,120.07
2vMeBPjULSBy2kY2f9ocAj,Distance,Nicky Romero,edm,0.685,0.902,5,-2.778,0,0.0429,0.016,5.01e-06,0.147,0.472,104.979
4mVY6EgPvdaTp1HckpWlf4,Like You,Abram Mahoney,rock,0.684,0.453,11,-7.101,0,0.0306,0.0144,0.00011,0.107,0.324,119.026
2InEG9es2ySrY184fVeyN5,Elm Street,Jimmy Wopo,rap,0.889,0.511,1,-9.043,0,0.317,0.0394,0.0,0.233,0.53,77.993
0jPibF4bsrW5kLxEWYoxM7,Tilt,Scott Walker,rock,0.438,0.447,4,-11.569,1,0.102,0.32,0.00839,0.0669,0.287,89.944
0g8FVJPtUXIB1kKQCtBT16,Speling,DJ DYLVN,latin,0.868,0.568,7,-4.434,0,0.0822,0.0267,0.0,0.0741,0.682,97.931
7p7GKEtJj5vhtr624s2foI,Blind Faith,GAMPER & DADONI,pop,0.783,0.711,1,-7.793,1,0.0388,0.0851,8.07e-06,0.0592,0.159,125.982
63nVsCAdxu9OdeRhe58wiE,Broken Wings,Mr. Mister,pop,0.286,0.473,1,-15.646,0,0.0388,0.115,4.23e-05,0.071,0.449,99.233
7cDzJyC95jtGO9zAeZsWOg,Kiss on My List,Daryl Hall & John Oates,rock,0.815,0.741,0,-9.478,1,0.031,0.434,0.111,0.0689,0.965,121.221
7aNTFhSXwUtXWP063Y46rV,As You Will,Wolfgang Lohr,edm,0.825,0.845,10,-6.345,0,0.088,0.00423,0.719,0.182,0.764,123.034
24b20V609aI0WJ8LyxR8qx,The Game & Skrillex: El Chapo,The Game,rap,0.754,0.909,6,-3.323,0,0.23,0.138,0.0,0.281,0.591,126.994
44wXefe8WB9Fd6xwtmAwbR,Monkey Wrench,Foo Fighters,rock,0.399,0.953,4,-4.276,1,0.0752,1.83e-05,2.53e-05,0.149,0.555,174.216
7avvBGQq0tH4nY95guF7fP,Can't You See,Black Stone Cherry,rock,0.398,0.846,11,-4.217,1,0.0441,0.000469,2.46e-05,0.172,0.411,149.893
4jw4BotdO2WfbF0U1J7mXc,One For The Money,Horace Brown,r&b,0.759,0.536,3,-8.537,1,0.0429,0.0455,0.0,0.0313,0.842,90.073
76bvw5EDyhm1b3dfsOToYG,The Kids Are Coming,Tones and I,pop,0.753,0.566,9,-8.21,0,0.298,0.193,6.31e-05,0.14,0.154,135.039
6sxPpL5WehUjoxQ0o5hf6w,Sweet Munchies,Cat Dealers,edm,0.813,0.937,2,-6.199,1,0.123,0.00397,0.0427,0.3,0.714,126.021
6pFCWGvher1KJdEEsj55dn,Golden Hours,Justnormal,rap,0.53,0.175,8,-7.119,0,0.16,0.926,0.114,0.103,0.161,171.1
3h30ZzkjCyx7YfVRmR8Yyp,Chica Fugaz,Ricardo Bendek,latin,0.485,0.621,1,-8.115,0,0.0356,0.507,6.28e-05,0.162,0.414,115.914
3FPrZmSXn1UCUe43SKfD33,Emotions Attached,Stan Kolev,edm,0.815,0.57,3,-9.978,0,0.0857,0.103,0.891,0.0877,0.377,123.007
64Ret7Tf2M8pDE4aqbW2tX,One,Metallica,rock,0.444,0.703,7,-9.443,1,0.0641,0.00112,0.0761,0.127,0.419,106.228
28DGGDoEqgw37Bf1mXPzaP,Contigo,Pete Perignon,latin,0.711,0.715,0,-5.049,1,0.0725,0.661,0.0,0.144,0.811,173.926
6Z0F3Mqj7tq1CBZo5qMlUg,"The Best of Both Worlds - From ""Hannah Montana""/Soundtrack Version",Hannah Montana,pop,0.676,0.861,1,-3.645,1,0.0501,0.0512,0.0,0.0613,0.681,124.031
524wRHQekJJvQWtAIy115v,Where Are You Tonight,Coro,latin,0.715,0.572,6,-10.331,0,0.0586,0.00522,0.102,0.085,0.67,118.343
3sDeuisFRzTK7dfwlNvoNK,A.N.G.E.L. - Interlude,Dwele,r&b,0.684,0.396,10,-9.871,1,0.0327,0.486,0.00197,0.0683,0.166,96.984
2xRSduz8OjTtAC6HPn2qT2,Rocky Mountain Way,Joe Walsh,rock,0.523,0.53,4,-9.328,1,0.0472,0.00597,0.687,0.11,0.416,87.086
6k6akHra06uOgcICJYp4fM,Try Me (feat. Young Thug),Trae Tha Truth,r&b,0.772,0.532,9,-8.462,1,0.0767,0.0136,0.0,0.0823,0.187,110.065
2jJulR1CTEuHsXpS6bGDou,Just Ain't Gonna Work Out,Mayer Hawthorne,r&b,0.782,0.544,4,-5.448,1,0.0306,0.212,0.106,0.179,0.753,90.562
28j9YpcO814u2WAv3RKstY,Atlantis (feat. Kaiydo),Bridgit Mendler,pop,0.697,0.592,7,-8.476,0,0.174,0.104,3.54e-05,0.421,0.37,144.124
4wkKpuC990DwNJBsbVIAPJ,Battle Born,Five Finger Death Punch,rock,0.465,0.965,11,-4.578,1,0.114,0.000143,0.0,0.245,0.392,148.012
7IzbHY75UhGztauT7U5eKb,Lola Bunny,Lola Indigo,pop,0.769,0.899,9,-1.843,0,0.0503,0.193,0.00979,0.23,0.872,94.987
1YrHyDbH17btvI2rFTkbCQ,Bitch Please,Snoop Dogg,rap,0.863,0.771,7,-2.77,1,0.19,0.00954,0.0,0.288,0.812,95.029
2hMUJcAMtDEOj165WyTjXT,Spinnin,Chuckii Booker,r&b,0.764,0.651,11,-9.667,0,0.0411,0.00841,0.00128,0.0407,0.599,104.38
6Ditgndq8NnRVJf8K3hs7W,NGC 6236,Toonorth,rap,0.484,0.254,11,-7.54,1,0.274,0.658,0.909,0.121,0.705,148.463
3DsOZ72W9kOn6R1XooRsUY,Growing Pains,NANG,r&b,0.345,0.327,9,-14.856,0,0.061,0.938,0.000378,0.136,0.722,163.377
1CaBwYdWhxUeE4j3w0WqbL,Primer Avión,Matisse,latin,0.638,0.59,0,-6.203,1,0.232,0.184,3.39e-06,0.139,0.449,165.97
7MCiuYq3qomfpThrReHpJt,Stick To What You Got,Klischée,edm,0.867,0.823,9,-6.428,0,0.17,0.185,0.127,0.128,0.481,115.019
3lA5gTX9eoqgmit49ELTnY,Anna-Leigh,Royal Republic,rock,0.568,0.946,6,-5.092,0,0.0512,0.00102,0.00428,0.294,0.615,109.94
7kJlTKjNZVT26iwiDUVhRm,Blow Your Mind (Mwah),Dua Lipa,pop,0.654,0.796,2,-4.761,0,0.122,0.0188,0.0,0.0948,0.491,108.854
1O34fFJyV7djSqRtOuRSVh,Si Me Das Tu Amor,Carlos Vives,latin,0.707,0.88,6,-4.268,0,0.0764,0.0613,0.0,0.0656,0.379,93.032
62raUKrBFGTw6OcrdI3c1T,Mo'Murda,Bone Thugs-N-Harmony,rap,0.746,0.727,11,-8.787,1,0.147,0.0775,0.0,0.585,0.517,152.084
6aLFwfpymvVRHd4CVI1Hrk,Sensitive,Jennafer Lynsey,edm,0.566,0.599,0,-7.864,1,0.0285,0.134,8.48e-05,0.177,0.234,166.109
2NRUU0gP1d8Yif8CpsCW8l,Faded,Tyga,rap,0.831,0.667,1,-8.438,1,0.188,0.0103,0.0,0.35,0.339,95.073
31xtjNp79v34J5YLFUsVfH,Bad Chick,The.madpix.project,pop,0.736,0.858,11,-5.538,0,0.0816,0.0141,0.00107,0.262,0.171,128.069
0qTw7kEFpNdECY7jRCg54v,Million Voices,Otto Knows,edm,0.596,0.727,3,-7.071,1,0.0597,0.00506,0.16,0.0847,0.235,125.968
1UMkDtIWHTetifSaL8Ij4J,New - Mokita & GOLDHOUSE Remix,Daya,edm,0.687,0.813,0,-4.663,1,0.0669,0.0454,9.96e-06,0.41,0.525,109.047
7zxRMhXxJMQCeDDg0rKAVo,Some Way,NAV,r&b,0.744,0.715,0,-6.103,1,0.351,0.101,0.0,0.0919,0.34,154.962
1zZdGnwXDLfVe8V2bclJQh,What Is Life,George Harrison,rock,0.469,0.833,4,-5.804,1,0.0314,0.00566,0.000419,0.314,0.886,131.185
1PB9jyumBYH6jbVpzr3DSs,Late Night Rendezvous,Carl Thomas,r&b,0.464,0.465,0,-8.162,1,0.051,0.28,0.0,0.167,0.448,63.14
3E0LxDw9oYZbuTBWRcwBxc,Quisiera,Flor de Toloache,latin,0.633,0.349,10,-6.131,1,0.0334,0.582,2.82e-06,0.0949,0.139,80.704
7w9bgPAmPTtrkt2v16QWvQ,"Lose Yourself - From ""8 Mile"" Soundtrack",Eminem,rap,0.701,0.728,2,-4.554,1,0.255,0.00971,0.00115,0.361,0.0591,171.388
1cM25iyn6zKOfnywTNtvyb,On A Sunday Afternoon,Lighter Shade Of Brown,latin,0.784,0.765,1,-3.545,1,0.212,0.095,0.0,0.182,0.845,94.812
56xzyK1pLQ1Lw1AVcCM97r,Electric Man,Rival Sons,rap,0.386,0.87,10,-3.081,1,0.0443,0.0279,0.00127,0.513,0.527,171.118
52AWuNH7rgcyRdEM0lQzPz,Long Shot - Mount Pleasant Remix,Transviolet,pop,0.692,0.756,8,-7.305,1,0.0424,0.485,0.113,0.159,0.233,116.983
4CNSKwiJTxrYCtFIOqVXGw,BANG (with Helion),Medon,edm,0.724,0.848,6,-4.499,0,0.0504,0.0125,0.701,0.078,0.251,127.996
3XGjdoFg8NuxftxFChDAej,"Undertaker (feat. Young Buck, Young Dro & DJ Drama)",T.I.,rap,0.618,0.774,2,-5.736,1,0.348,0.257,0.0,0.658,0.566,153.429
2OxUtaKYeahAGNaBiahXtR,Diabla - Official Remix,Farruko,rap,0.684,0.725,7,-4.343,1,0.0863,0.448,0.0,0.194,0.575,137.945
1j4OXmXNhQRVtC53cSEtan,Never Ending Summer IV ~Prolog,オメガトライブ,rock,0.52,0.513,10,-6.521,1,0.0243,0.142,0.0104,0.142,0.216,73.479
4Y1t8CoEPuwSLAD9Av2mUw,Ghetto Prominenz,18 Karat,rap,0.643,0.925,2,-3.333,1,0.318,0.184,0.0,0.078,0.676,93.291
0EDQwboQDmswDRn58wcslg,Kingston,Faye Webster,r&b,0.73,0.344,10,-9.541,0,0.0394,0.138,0.00128,0.134,0.543,142.129
2K7j4xrQENCi5r3Hii4cVe,Shatter Me Featuring Lzzy Hale,Lindsey Stirling,rock,0.483,0.947,9,-3.018,0,0.0594,0.000742,0.0,0.14,0.347,144.948
19hh7DkfRBrpRGYfKlw7jb,Valentine,5 Seconds of Summer,pop,0.746,0.767,1,-2.907,0,0.0374,0.0601,1.07e-05,0.0859,0.773,94.007
6ygcYdLszK2DJUU7BWuCxx,It Never Rains (In Southern California),Tony! Toni! Toné!,r&b,0.714,0.507,10,-8.481,1,0.0437,0.274,0.0,0.0377,0.85,79.871
5Qy87iCo8p1VnS1De8X2PG,По лбу.,Kaspiyskiy Gruz,rap,0.569,0.795,9,-6.704,0,0.198,0.295,0.0,0.31,0.23,154.107
64ndFagAiHD7qHiGWRyitC,I Bet My Life - Live From Spotify London,Imagine Dragons,latin,0.496,0.545,7,-7.835,1,0.0444,0.534,5e-05,0.693,0.356,117.266
386t7MPmZfrV17EbOAMYcj,Tell Me,Rust,pop,0.63,0.459,2,-9.965,0,0.0349,0.0877,0.495,0.0985,0.0719,119.985
2REGtB7mzeH3GmzpCUPJRj,Me And Those Dreamin' Eyes Of Mine - Radio Edit,D'Angelo,r&b,0.592,0.524,4,-6.613,0,0.154,0.711,1.79e-06,0.135,0.551,86.827
3V9VhLOCj3ieDA0ZC9lWNh,Right of Spring,Ravyn Lenae,r&b,0.585,0.484,0,-11.949,1,0.0976,0.494,0.355,0.0969,0.188,99.937
7jfrjyLCU6m4HF2AEP3Gzh,Todo Está Bien,Wk,rap,0.909,0.485,1,-7.87,0,0.258,0.406,0.0,0.0921,0.748,139.524
0Ce9mMbIqC2rHZJHurL1ga,Clubber Lang,Ol Kainry,r&b,0.735,0.828,1,-5.27,1,0.359,0.239,0.0,0.852,0.775,111.096
5tGGKJ8OXHQk9DxX1BABUD,Up Around The Bend,Creedence Clearwater Revival,rock,0.592,0.831,2,-7.502,1,0.0358,0.0877,0.602,0.259,0.792,130.194
6PViGgcsQhLPSkMxgoRWLl,Anniversary,Tony! Toni! Toné!,r&b,0.711,0.505,8,-9.675,0,0.0343,0.0472,0.0,0.317,0.55,89.004
46M5kzyKato43lawMeFGSo,For My God (feat. Jennifer Hudson),Empire Cast,r&b,0.402,0.939,9,-3.247,0,0.337,0.0131,0.0,0.144,0.521,200.425
4punHldq7Jfx0Plu7SdjQ0,Pegamos Tela,Lérica,pop,0.679,0.857,2,-3.137,1,0.0783,0.086,0.0,0.245,0.855,169.999
0M9mH33xccGM4ITZIGwX2H,Need Somebody To Talk To,Sexton,rap,0.436,0.599,9,-6.814,0,0.0941,0.637,2.68e-06,0.105,0.0861,195.906
4NsCz4kyuOyjVXGkBXdjBg,At Your Altar,Within The Grey,rock,0.503,0.915,1,-6.387,0,0.036,0.000216,0.001,0.0635,0.447,94.992
7Bjf96uNizpvXLvNyOJpst,You Need To Calm Down - Clean Bandit Remix,Taylor Swift,edm,0.726,0.88,2,-4.137,1,0.0581,0.072,0.000462,0.0906,0.739,95.037
5sKuVseU4s4Mlq3Qz72W4y,B Side Boogie - Sound Of Legend Remix,Dada Life,edm,0.567,0.97,7,-2.269,0,0.09,0.0841,0.0114,0.18,0.158,127.98
0vFGkxCw2H1bd5cXq2Ibdz,Ta Papia,Steve Andreas,latin,0.908,0.848,5,-7.456,1,0.0652,0.349,0.916,0.104,0.378,103.008
7uUYUy2qLfev9ppNvFBHpX,Pasarela,Daddy Yankee,latin,0.842,0.893,9,-4.277,1,0.0462,0.104,0.0,0.289,0.713,121.035
2L7mTZOYDtI1syQQh6AVM8,Slice of Life,Flitz&Suppe,pop,0.715,0.246,5,-17.751,1,0.0448,0.293,0.896,0.382,0.148,84.009
5Hq99Ds2YzuyoTaBdvXZml,Long Gone,Akon,latin,0.544,0.397,10,-8.943,1,0.0271,0.656,0.0,0.238,0.507,130.083
2wQ411UQL2MRsdAgPRUstT,Walk Thru Fire,Vicetone,edm,0.639,0.664,5,-4.926,1,0.0357,0.329,1.53e-06,0.382,0.351,116.028
0xOfha7ZVVZ0QTsGfo2LHx,Кинотеатр «Дружба»,Брутто,rap,0.707,0.641,11,-4.842,1,0.0666,0.00412,0.000184,0.338,0.538,146.066
7fifwiZlUkN4h1V7Ahu3E8,Straight Music,Sean Price,rap,0.675,0.556,11,-7.419,0,0.343,0.147,0.00238,0.211,0.525,90.411
2BlNyI35idBaI6BN6WGZeQ,Love Of My Life - Remastered 2011,Queen,rock,0.329,0.179,5,-11.589,1,0.0299,0.933,5.04e-06,0.115,0.255,154.175
3MyTEl8ZL0qKXFqyvbYsC5,Loving Me 4 Me,Christina Aguilera,r&b,0.628,0.496,8,-6.003,1,0.0492,0.174,0.0,0.106,0.203,76.655
5ZY8CsGBDp8AJ31fPx6qds,Go Getta - (Explicit),Jeezy,rap,0.386,0.742,3,-6.545,0,0.178,0.094,0.0,0.188,0.439,174.22
4Rerys3ORouNFth0SnLk93,Outside (feat. Jaime Deraz),David Hopperman,edm,0.698,0.807,5,-4.476,0,0.0934,0.176,1.03e-05,0.106,0.441,123.881
2aXeweEsjiwJhuI0GBmEER,Life Goes On,The Innocence,latin,0.611,0.778,4,-10.721,0,0.0356,0.0184,0.007,0.146,0.624,124.079
1ZuE6xOcK90eKdQ0EVC9gv,United We Dance - Radio Edit,Vicetone,edm,0.591,0.645,10,-4.062,1,0.045,0.0395,0.00134,0.112,0.0627,125.983
27OBL8kgsenRWUqTsa2MG1,Ein Spiel (Fabrik-C Remix),Nachtmahr,pop,0.626,0.907,0,-5.965,0,0.0369,0.000117,0.727,0.106,0.218,140.048
3ma49DwYi8hgRyqsz5Rdw1,Alucinándote,J Alvarez,latin,0.798,0.905,11,-4.772,0,0.086,0.245,3.21e-06,0.0799,0.582,96.017
